name,slug,latitude,longitude
St-André (Haut Rhin),st-andre-haut-rhin,47.79097,7.155053
Colmar Mésanges,colmar-mesanges,48.0860048,7.3336703
Colmar St-Joseph,colmar-st-joseph,48.0816399,7.3453397
St-Gilles,st-gilles,48.0758611,7.2609746
Mulhouse—Dornach,mulhouse-dornach,47.74713,7.308477
Rixheim,rixheim,47.74896,7.406404
Habsheim,habsheim,47.737691,7.417979
Sierentz,sierentz,47.656047,7.459142
Bartenheim,bartenheim,47.6349313,7.4872561
Zillisheim,zillisheim,47.6943143,7.2945376
Illfurth,illfurth,47.6764322,7.2685712
Altkirch,altkirch,47.6270174,7.2392493
Dannemarie,dannemarie,47.6275771,7.124907
Ribeauvillé,ribeauville,48.19759,7.22158
Herrlisheim-près-Colmar,herrlisheim-pres-colmar,48.0166417,7.3206381
Rouffach,rouffach,47.9602481,7.312455
Logelbach,logelbach,48.087299,7.3206082
Turckheim,turckheim,48.0856288,7.279466
Walbach,walbach,48.0580062,7.2334758
Wihr-au-Val—Soultzbach,wihr-au-val-soultzbach,48.0460522,7.2095351
Gunsbach—Griesbach,gunsbach-griesbach,48.0414908,7.1748407
Ranspach,ranspach,47.8815954,7.0123184
Cernay,cernay,47.802,7.1737
Burnhaupt,burnhaupt,47.733333,7.15
Guewenheim,guewenheim,47.752828,7.092533
Sentheim,sentheim,47.7525254902641,7.05753564834595
Lauw,lauw,47.756291,7.018375
Masevaux,masevaux,47.776713,6.996832
Sickert,sickert,47.783808,6.978464
Niederbruck,niederbruck,47.783333,6.966667
Kirchberg,kirchberg,47.797532,6.957951
Oberbruck,oberbruck,47.807678,6.943531
Sewen,sewen,47.80716,6.90568
Luttenbach-près-Munster,luttenbach-pres-munster,48.0352559,7.1186307
Vieux-Thann,vieux-thann,47.8058505,7.1194904
Bitschwiller,bitschwiller,47.8273719,7.078514
Willer-sur-Thur,willer-sur-thur,47.8425494,7.0693196
Moosch,moosch,47.8607454,7.0507631
St-Amarin,st-amarin,47.8728596,7.0287447
Wesserling,wesserling,47.8899651,6.997519
Fellering,fellering,47.8975893,6.9871347
Oderen,oderen,47.9118756,6.9734829
Kruth,kruth,47.92396,6.9690938
Breitenbach,breitenbach,48.0285326,7.1040522
Richwiller,richwiller,47.783333,7.283333
Wittelsheim,wittelsheim,47.8173332233535,7.26432323455811
Staffelfelden,staffelfelden,47.8279612,7.2651657
Bollwiller,bollwiller,47.8569694,7.2672555
Raedersheim,raedersheim,47.8869059,7.2840467
Merxheim,merxheim,47.9126413,7.3022795
Muhlbach-sur-Munster,muhlbach-sur-munster,48.0246077,7.0875666
Malmerspach,malmerspach,47.866667,7.033333
Metzéral,metzeral,48.0133301,7.0733383
Sundhoffen,sundhoffen,,
Bas-Evette,bas-evette,47.6810089,6.8068494
Bort-les-Orgues,bort-les-orgues,45.4064575104589,2.50215768814087
Trois-Chênes,trois-chenes,47.6480822,6.8462281
Chèvremont,chevremont-gare,47.6216292,6.9214733
Petit-Croix,petit-croix,47.6101045,6.9947414
Montreux-Vieux,montreux-vieux,47.6178576,7.0253947
Blainville—Damelevières,blainville-damelevieres,48.564971,6.386953
Héricourt,hericourt,47.5729701,6.7691977
Voujeaucourt,voujeaucourt,47.4789729,6.7699667
Bourg-Madame,bourg-madame,42.4324069,1.9486704
Colombier-Fontaine,colombier-fontaine,47.4554849,6.6890071
L’Isle-sur-le-Doubs,lisle-sur-le-doubs,47.4473777,6.5812614
Clerval,clerval,47.3966577,6.4920574
Port-sur-Saône,port-sur-saone,47.683333,6.05
Grattery,grattery,47.666667,6.083333
Noidans-lès-Vesoul,noidans-les-vesoul,47.616667,6.133333
Montureux-lès-Baulay,montureux-les-baulay,47.816667,5.983333
Ronchamp,ronchamp,47.6990308,6.6232791
Champagney,champagney,47.7031399,6.7012773
Jussey,jussey,47.816667,5.9
Masseret Ville,masseret-ville,45.533333,1.516667
Barberey Route de Méry,barberey-route-de-mery,48.35,4.016667
Béning,bening,49.1379541,6.8282982
Mont-le-Vernois,mont-le-vernois,47.6,6.066667
Luxeuil-les-Bains,luxeuil-les-bains,47.8148606,6.3726593
Basel SBB,basel-sbb,,
Loupershouse,loupershouse,49.081102,6.914979
Walygator Parc,walygator-parc,49.22492,6.15946
Maizières-lès-Metz,maizieres-les-metz,49.2155349,6.1588762
Uckange,uckange,49.3032605,6.1567735
Knutange—Nilvange,knutange-nilvange,49.340801,6.047762
Hayange,hayange,49.33053,6.07245
Aubusson Gare Routière,aubusson-gare-routiere,45.9550060897965,2.17088341712952
Metzeresche,metzeresche,49.3,6.316667
Yutz,yutz,49.361354,6.2093949
Kuntzig,kuntzig,49.349918,6.2345596
Distroff,distroff,49.3352322,6.2603013
Metzervisse,metzervisse,49.3179579,6.2838554
Kédange,kedange,49.3056643,6.3324034
Hombourg-Budange,hombourg-budange,49.2823957,6.3507488
Bordeaux,bordeaux,44.8377306539312,-0.577431321144104
Bordeaux St-Jean,bordeaux-st-jean,44.825873,-0.556697
Boé,boe,44.166667,0.633333
Ébersviller,ebersviller,49.2747715,6.4111622
Anzeling,anzeling,49.2620718,6.4602649
Freistroff,freistroff,49.2780593,6.4926709
Remelfang,remelfang,49.266667,6.516667
Basse-Ham,basse-ham,49.3805708,6.2348709
Koenigsmacker,koenigsmacker,49.3965538,6.2735503
Malling,malling,49.42152,6.302207
Sierck-les-Bains,sierck-les-bains,49.4440155,6.3500946
Apach,apach,49.4439732,6.3500923
Homécourt,homecourt,49.2182988,5.9991714
Belfort-Ville,belfort-ville,47.633284,6.853956
Jœuf,joeuf,49.2250083,6.0177021
Moyeuvre-Grande,moyeuvre-grande,49.246713,6.043226
Bourges,bourges,47.094145,2.394255
Boves,boves,49.8462355,2.3981165
Rombas—Clouange,rombas-clouange,49.2560553,6.0990538
Gandrange—Amnéville,gandrange-amneville,49.2608222,6.1358897
Woippy,woippy,49.1487965,6.155621
Vatimont,vatimont,48.979731,6.467163
Lucy,lucy,48.95,6.466667
Chenois,chenois,48.966667,6.5
Holacourt,holacourt,48.966667,6.516667
Arraincourt,arraincourt,48.966667,6.533333
Racrange,racrange,48.916667,6.666667
Bermering,bermering,48.933333,6.7
Marimont-lès-Bénestroff,marimont-les-benestroff,48.889891,6.785431
Peltre,peltre,49.073877,6.2220476
Courcelles-sur-Nied,courcelles-sur-nied,49.0634035,6.3109926
Sanry-sur-Nied,sanry-sur-nied,49.0445991,6.3399775
Baudrecourt,baudrecourt,48.966667,6.45
Lesse,lesse,48.966667,6.516667
Brulange,brulange,48.969861,6.549693
Morhange,morhange,48.9366239,6.6590266
Ars-sur-Moselle,ars-sur-moselle,49.0744745,6.0776461
Ancy-sur-Moselle,ancy-sur-moselle,49.0575093,6.0627661
Pagny-sur-Moselle,pagny-sur-moselle,48.9852003,6.0250346
Vandières,vandieres,48.9521683,6.0392275
Baroncourt,baroncourt,49.2845332,5.6997387
Hatrize,hatrize,49.1934741,5.9071141
Valleroy—Moineville,valleroy-moineville,49.2056957,5.9360165
Bourges Gare Routière,bourges-gare-routiere,47.083333,2.4
Baronville,baronville,48.933333,6.6
Vahl-les-Bénestroff,vahl-les-benestroff,48.913148,6.785372
Hargarten—Falck,hargarten-falck,49.221756,6.63687
Teterchen,teterchen,49.232534,6.560606
Brettnach,brettnach,49.25,6.566667
Bouzonville,bouzonville,49.2899739,6.5293736
Hombourg-Budange Haut,hombourg-budange-haut,49.1261085,6.7742703
St-Avold,st-avold,49.085873,6.7206141
Teting,teting,49.051605,6.6646267
Faulquemont,faulquemont,49.0453391,6.6039774
Herny,herny,49.0036084,6.4769285
Breil-sur-Roya,breil-sur-roya,43.944039,7.5163276
Bressuire,bressuire,46.8384462,-0.4963269
Theding,theding,49.126686,6.895238
Farébersviller,farebersviller,49.1181603,6.8618926
Farschviller,farschviller,49.0878773,6.9080815
Diebling,diebling,49.116667,6.933333
Hundling,hundling,49.1066949,6.9775394
Metzing,metzing,49.1,6.966667
Ippling,ippling,49.1,7
Welferding,welferding,49.11216,7.046608
Rémelfing,remelfing,49.091627,7.0915336
Sarreinsming,sarreinsming,49.086306,7.1120387
Zetting,zetting,49.0783736,7.13454
Wittring,wittring,49.0559404,7.1410655
Herbitzheim,herbitzheim,49.0138973,7.0801596
Ravezies,ravezies,44.8664508781908,-0.576953887939453
Boussens,boussens,43.179617,0.972543
Woelfling-lès-Sarreguemines,woelfling-les-sarreguemines,49.094747,7.190609
Rohrbach-lès-Bitche,rohrbach-les-bitche,49.05535,7.26433
Petit-Réderching,petit-rederching,49.0493205,7.2997305
Busigny,busigny,50.0397236,3.4461174
Enchenberg,enchenberg,49.01614,7.33372
Lemberg,lemberg,49.00075,7.37962
Bréauté—Beuzeville,breaute-beuzeville,49.603396,0.417489
Bitche,bitche,49.04838,7.4321
Bitche Camp,bitche-camp,49.0487509358269,7.43233144283295
Ebring,ebring,49.121311,6.914583
Montmédy,montmedy,49.5228775,5.3716718
Charency-Vezin,charency-vezin,49.483333,5.516667
Audun-le-Roman,audun-le-roman,49.36682,5.89139
Fontoy,fontoy,49.35,6
Réhon,rehon,49.5,5.75
Cons-la-Grandville,cons-la-grandville,49.483333,5.7
La Roche-sous-Montigny,la-roche-sous-montigny,49.474003,5.663258
Viviers-sur-Chiers,viviers-sur-chiers,49.470344,5.630528
Gros-Rederching,gros-rederching,49.066667,7.216667
Destry,destry,48.95,6.583333
Mundolsheim,mundolsheim,48.6447732,7.721389
Busseau-sur-Creuse,busseau-sur-creuse,46.1230257,2.0229244
Stephansfeld,stephansfeld,48.7175872,7.7045946
Bueil,bueil,48.9253816,1.4435896
Brumath,brumath,48.7331082,7.7004016
Schwindratzheim,schwindratzheim,48.7536468,7.6005468
Hochfelden,hochfelden,48.7554199,7.572355
Wilwisheim,wilwisheim,48.745831,7.5077599
Dettwiller,dettwiller,48.7518969,7.4652459
Strasbourg Roethig,strasbourg-roethig,48.5632897,7.6950455
Zornhoff—Monswiller,zornhoff-monswiller,48.7526591410423,7.3838746547699
Graffenstaden,graffenstaden,48.5324375,7.6897861
Geispolsheim,geispolsheim,48.5190515,7.6843578
Fegersheim—Lipsheim,fegersheim-lipsheim,48.4905892,7.6724806
Limersheim,limersheim,48.4617328,7.6603581
Bischheim,bischheim,48.6118352,7.7422165
Beuvrages,beuvrages,50.3894892,3.5061396
La Wantzenau,la-wantzenau,48.6651895,7.8247832
Kilstett,kilstett,48.6793065,7.8549031
Gambsheim,gambsheim,48.6948699,7.8791884
Herrlisheim,herrlisheim,48.7279056,7.9102594
Drusenheim,drusenheim,48.7659128,7.9478463
Bruyères,bruyeres,48.204895,6.7187638
Buzy-en-Béarn,buzy-en-bearn,43.1482723,-0.4558864
Beauvais,beauvais,49.42648,2.08869
Sessenheim,sessenheim,48.7964628,7.9893194
Rountzenheim,rountzenheim,48.820435,8.0119078
Roeschwoog,roeschwoog,48.8334661,8.0298738
Brive-la-Gaillarde,brive-la-gaillarde,45.152618,1.528655
Roppenheim,roppenheim,48.8510962,8.0623108
Seltz,seltz,48.8965635,8.0986724
Munchhausen,munchhausen,48.9237982,8.1409912
Mothern,mothern,48.9347327,8.1615803
Lauterbourg,lauterbourg,48.9676973,8.1826817
Hattmatt,hattmatt,48.790637,7.421436
Dossenheim-sur-Zinsel,dossenheim-sur-zinsel,48.805902,7.402725
Neuwiller-les-Saverne,neuwiller-les-saverne,48.825062,7.405128
Uberach,uberach,48.8491,7.631374
Kaltenhouse,kaltenhouse,48.8,7.833333
Volgelsheim,volgelsheim,,
Kehl Grenze,kehl-grenze,,
Neubourg,neubourg,48.838537,7.679943
Pfaffenhoffen,pfaffenhoffen,48.85,7.616667
Bouxwiller,bouxwiller,48.8265525480398,7.47880876064301
Gundershoffen,gundershoffen,48.905261,7.6535345
Reichshoffen Ville,reichshoffen-ville,48.9310582,7.658132
Niederbronn,niederbronn,48.9523989,7.6341348
Philippsbourg,philippsbourg,48.983333,7.566667
Bannstein,bannstein,49.003139,7.502855
Eguelshardt,eguelshardt,49.016667,7.5
Walbourg,walbourg,48.8862164,7.8092705
Hoelschloch,hoelschloch,48.9163252,7.8314949
Soultz-sous-Forêts,soultz-sous-forets,48.9347687,7.8827184
Hoffen,hoffen,48.9312475,7.933587
Hunspach,hunspach,48.9616379,7.9537409
Riedseltz,riedseltz,48.991063,7.962988
Wissembourg,wissembourg,49.0318895,7.9501435
Marienthal,marienthal,48.781863,7.8231894
Bischwiller,bischwiller,48.765753,7.8516536
Kurtzenhouse,kurtzenhouse,48.741862,7.8130449
Weyersheim,weyersheim,48.7177903,7.7971027
Hoerdt,hoerdt,48.7029518,7.7794059
St-Lactensin—Tesseau,st-lactensin-tesseau,46.867446,1.473233
Wimmenau,wimmenau,48.911413,7.427948
Ingwiller,ingwiller,48.8723277,7.477155
Menchhoffen,menchhoffen,48.859294,7.496195
Bretenoux—Biars,bretenoux-biars,44.9273692,1.8436871
Ettendorf,ettendorf,48.812799,7.582455
Alteckendorf,alteckendorf,48.791655,7.597046
Tauxigny,tauxigny,47.251986,0.840095
Griesbach,griesbach,48.81472,7.435942
Niedermodern,niedermodern,48.8434520056158,7.61400818824768
Ebersheim,ebersheim,48.3099953,7.494471
Kogenheim,kogenheim,48.3389532,7.5353085
Benfeld,benfeld,48.3735367,7.584125
Matzenheim,matzenheim,48.3987556,7.6196003
Erstein,erstein,48.4229857,7.6387869
Scherwiller,scherwiller,48.2869344,7.4301867
Dambach-la-Ville,dambach-la-ville,48.3216345,7.4355565
Epfig,epfig,48.3637643,7.4504053
Eichhoffen,eichhoffen,48.3824829,7.4495524
Barr,barr,48.4032933,7.4565189
Gertwiller,gertwiller,48.4133621,7.4663166
Goxwiller,goxwiller,48.4327551,7.4787296
Obernai,obernai,48.46219,7.48881
Bischoffsheim,bischoffsheim,48.48701,7.49772
Rosheim,rosheim,48.50525,7.49093
Dorlisheim,dorlisheim,48.5249915,7.4930546
Lingolsheim,lingolsheim,48.5594092,7.6781143
Holtzheim,holtzheim,48.555688,7.6630912
Entzheim Aéroport,entzheim-aeroport,48.54699,7.62794
Duppigheim,duppigheim,48.5439674,7.5868091
Duttlenheim,duttlenheim,48.5453531,7.5661529
Dachstein,dachstein,48.5428546,7.5330038
Mutzig,mutzig,48.5337753,7.4621581
Gresswiller,gresswiller,48.53334,7.42468
Heiligenberg—Mollkirch,heiligenberg-mollkirch,48.5273135,7.381426
Urmatt,urmatt,48.5257763,7.3385385
Mullerhof,mullerhof,48.52451,7.3119577
Lutzelhouse,lutzelhouse,48.51812,7.29391
Wisches,wisches,48.5076495,7.2700936
Bayeux,bayeux,49.269836,-0.698056
Russ—Hersbach,russ-hersbach,48.4982211,7.2519246
Schirmeck—La Broque,schirmeck-la-broque,48.47973,7.21594
Rothau,rothau,48.4590026,7.2074902
Fouday,fouday,48.4248874,7.1874246
St-Blaise-la-Roche—Poutay,st-blaise-la-roche-poutay,48.4076094,7.165329
Saulxures,saulxures,48.3895555,7.1478548
Bourg-Bruche,bourg-bruche,48.3598566,7.1371919
Saales,saales,48.3471556,7.1103726
Chatenois,chatenois,48.2762099902441,7.40141093730927
Val-de-Villé,val-de-ville,48.284083,7.383326
Lièpvre,liepvre,48.266667,7.283333
Ste-Croix-aux-Mines,ste-croix-aux-mines,48.258535,7.246591
Ste-Marie-aux-Mines,ste-marie-aux-mines,48.25,7.183333
Réding,reding,48.7429595,7.095885
Igney—Avricourt,igney-avricourt,48.6467012,6.8053062
Nouvel-Avricourt,nouvel-avricourt,48.646806,6.819252
Rechicourt-le-Château,rechicourt-le-chateau,48.666667,6.85
Béziers,beziers,43.33633,3.218873
Gondrexange,gondrexange,48.683333,6.933333
Heming,heming,48.7,6.95
Arzviller,arzviller,48.716667,7.166667
Lutzelbourg,lutzelbourg,48.7299065,7.2516808
Hommarting,hommarting,48.733333,7.15
St-Jean-de-Bassel,st-jean-de-bassel,48.80223,6.990722
Gosselming,gosselming,48.783333,7
Dolving,dolving,48.766667,7.016667
Romelfing,romelfing,48.833333,7.016667
Cutting,cutting,48.85,6.833333
Domnon-les-Dieuze,domnon-les-dieuze,48.866667,6.816667
Bassing,bassing,48.866667,6.8
Nebing,nebing,48.9,6.816667
Loudrefing,loudrefing,48.85,6.866667
Mittersheim,mittersheim,48.866667,6.933333
Oberstinzel,oberstinzel,48.8,7.033333
Sarraltroff,sarraltroff,48.783333,7.05
Bettborn,bettborn,48.8,7.016667
Fénétrange,fenetrange,48.85,7.016667
Niederstinzel,niederstinzel,48.866667,7.033333
Wolfskirchen,wolfskirchen,48.882773,7.060676
Bischtroff-sur-Sarre,bischtroff-sur-sarre,48.904752,7.073512
Sarrewerden,sarrewerden,48.916667,7.083333
Sarre-Union,sarre-union,48.9360172,7.0850443
Schopperten,schopperten,48.9456499,7.055779
Keskastel,keskastel,48.9656988,7.0489315
Oermingen,oermingen,49.0003724,7.1317322
Voellerdingen,voellerdingen,,
Diemeringen,diemeringen,48.9405,7.18529
Tieffenbach—Struth,tieffenbach-struth,48.9062169,7.25527
Frohmuhl,frohmuhl,48.907269,7.275464
Chambourg Chopin,chambourg-chopin,47.183333,0.966667
Eycheil,eycheil,42.966667,1.166667
Erce,erce,42.8478693011315,1.29019618034363
Aulus-les-Bains,aulus-les-bains,42.8,1.333333
Latrape,latrape,43.2448822984745,1.28807723522186
Alaï,alai,45.7521198,4.7717824
Cravant-Bazarnes,cravant-bazarnes,47.6785079,3.6811741
Lamure-sur-Azergues,lamure-sur-azergues,46.0610834,4.4921137
Sorèze,soreze,43.454232,2.072912
Carcassonne,carcassonne,43.218029,2.351824
Balsièges,balsieges,44.4820108,3.4560976
Tournai Frontière,tournai-frontiere,,
Froyennes,froyennes,,
Châlons-en-Champagne,chalons-en-champagne,48.833333,4.083333
Châlons-en-Champagne Tissier,chalons-en-champagne-tissier,48.939702,4.36064
Châlons-en-Champagne,chalons-en-champagne,48.955252,4.348656
Châlons-en-Champagne Bagatelle,chalons-en-champagne-bagatelle,48.925562,4.371831
Paris Gare du Nord,paris-gare-du-nord,48.880185,2.355151
Paris Gare du Nord,paris-gare-du-nord,48.880185,2.355151
Culmont-Chalindrey,culmont-chalindrey,47.8100902,5.4432217
Capdenac,capdenac,44.5782458,2.0779632
Aéroport Paris Roissy Charles de Gaulle CDG,aeroport-paris-roissy-charles-de-gaulle-cdg,49.0041243362613,2.57073640823364
Aéroport Paris Roissy Charles de Gaulle CDG T2,aeroport-paris-roissy-charles-de-gaulle-cdg-t2,49.003652,2.570892
Coudekerque-Branche,coudekerque-branche,51.0177069,2.3751425
Château-du-Loir,chateau-du-loir,47.683392,0.414912
Nanteuil-le-Haudouin,nanteuil-le-haudouin,49.14275,2.79459
Ormoy-Villers,ormoy-villers,49.2003204,2.8379502
Crépy-en-Valois,crepy-en-valois,49.231235,2.8864694
Vaumoise,vaumoise,49.2339406,2.9885685
Villers-Cotterêts,villers-cotterets,49.25026,3.0937
Longpont,longpont,49.2726851,3.2301676
Vierzy,vierzy,49.2910309,3.2773026
Crouy,crouy,49.4037093,3.3569138
Margival,margival,49.4393862,3.4027491
Jaux,jaux,49.3868029,2.777316
Choisy-au-Bac,choisy-au-bac,49.437771,2.877388
Esches,esches,49.2125205,2.1708125
Vineuil-St-Firmin,vineuil-st-firmin,49.1999339215731,2.49123573303223
Courteuil,courteuil,49.2,2.533333
St-Nicolas-Aumont,st-nicolas-aumont,49.202097,2.549574
Cannes,cannes,43.55,7.016667
Cannes,cannes,43.553839,7.019682
Cannes—La Bocca,cannes-la-bocca,43.548787,6.986601
St-Jean-le-Centenier,st-jean-le-centenier,44.583333,4.533333
Cholet,cholet,47.065698,-0.869583
Longueil-Annel,longueil-annel,49.4672441,2.8634086
Corcy,corcy,49.2550929,3.2157221
Paris Gare du Nord 2,paris-gare-du-nord-2,,
Clermont-Ferrand,clermont-ferrand,45.778945,3.100543
Conflans—Jarny,conflans-jarny,49.1662895,5.8681853
Laigneville,laigneville,49.29276,2.44894
Caen,caen,49.176354,-0.347613
Liancourt-Rantigny,liancourt-rantigny,49.32471,2.44532
Orry-la-Ville—Coye,orry-la-ville-coye,49.13895,2.49
Longueil-Ste-Marie,longueil-ste-marie,49.3425377,2.7175537
Chevrières,chevrieres,49.3373064,2.6828025
Pont-Ste-Maxence,pont-ste-maxence,49.30974,2.60289
Rieux-Angicourt,rieux-angicourt,49.29866,2.5214
Villers-St-Paul,villers-st-paul,49.2825762,2.4899067
Chagny,chagny,46.907269,4.749682
Montataire,montataire,49.2510365,2.4362155
Bornel—Belle-Église,bornel-belle-eglise,49.19471,2.20717
Chaulnes,chaulnes,49.8076201,2.8011421
Chambly,chambly,49.16362,2.24048
Le Meux-la-Croix-St-Ouen,le-meux-la-croix-st-ouen,49.3594029,2.7532645
Thourotte,thourotte,49.4760722,2.8830021
Ribécourt,ribecourt,49.50633,2.92714
Châteauroux,chateauroux,46.809737,1.699536
Ourscamps,ourscamps,49.5341405,2.9540017
Noyon,noyon,49.57736,3.00641
Avilly—St-Léonard,avilly-st-leonard,49.2,2.533333
Plainval,plainval,49.533333,2.45
Domfront Domélien,domfront-domelien,49.603052,2.527254
Bergues,bergues,50.96901,2.42574
Esquelbecq,esquelbecq,50.8894369,2.4121536
Arnèke,arneke,50.831522,2.4083063
Cassel,cassel,50.7875916,2.4599722
Gravelines,gravelines,50.978736,2.1232852
Bourbourg,bourbourg,50.952267,2.1942305
Grande-Synthe,grande-synthe,51.0026884,2.3133547
Courghain,courghain,50.9970288303429,2.29418992996216
Pont-d’Ardres,pont-dardres,50.8920781,1.9712144
Audruicq,audruicq,50.87567,2.07636
Watten-Éperlecques,watten-eperlecques,50.8254043,2.2079599
Renescure,renescure,50.732006,2.3713644
Ebblinghem,ebblinghem,50.7306459,2.409148
Hellemmes,hellemmes,50.6226402,3.1149328
Loos-les-Lille,loos-les-lille,50.6128165,3.0170581
Steenwerck,steenwerck,50.713459,2.7855769
Bailleul,bailleul,50.72916,2.73445
Strazeele,strazeele,50.713492,2.6312181
Wambrechies,wambrechies,50.6812648,3.0402974
Quesnoy-sur-Deûle,quesnoy-sur-deule,50.7081361,2.9952832
Comines,comines,50.7608973,3.0096253
Pérenchies,perenchies,50.66697,2.97729
Santes,santes,50.5920123,2.961977
Wavrin,wavrin,50.57443,2.93672
La Fontaine,la-fontaine,50.5661459,2.9261079
Phalempin,phalempin,50.5154,3.0199
Wattignies,wattignies,50.5793139,3.051975
Ronchin,ronchin,50.6045664,3.0783734
Rosult,rosult,50.4563667,3.3490115
Landas,landas,50.4687775,3.290568
Templeuve,templeuve,50.52863,3.17559
Fretin,fretin,50.5599254,3.1495133
Tressin,tressin,50.6118114,3.1895634
Cysoing,cysoing,50.5620393,3.2098913
Genech,genech,50.5306894,3.2205033
Pont-de-Bois,pont-de-bois,50.62403,3.13026
Lesquin,lesquin,50.59068,3.11771
Annappes,annappes,50.6227708,3.1475351
Baisieux,baisieux,50.61845,3.2347796
Mouscron,mouscron,,
Lezennes,lezennes,50.6205699,3.0986481
Mont-de-Terre,mont-de-terre,50.6176672,3.0966031
Chambourg,chambourg,47.183333,0.966667
Chambourg,chambourg,47.1821629,0.9648363
Nieppe,nieppe,50.6966975,2.8289655
Marquette,marquette,50.6724025,3.0510262
Deûlémont,deulemont,50.7159172,2.9933077
Ste-Marguerite,ste-marguerite,50.7403764,3.0092045
Clisson,clisson,47.086142,-1.286172
Anstaing,anstaing,50.6040201,3.1933039
Bouvines,bouvines,50.5737864,3.2021971
Cobrieux,cobrieux,50.5402798,3.2191247
Lille Porte de Douai,lille-porte-de-douai,50.6119054,3.075837
Ennevelin,ennevelin,50.5492981,3.1586612
Challans,challans,46.843962,-1.871879
Nortkerque,nortkerque,50.8829544,2.0231501
Ruminghem,ruminghem,50.8620636,2.1576706
Casino—Lacroix-Laval,casino-lacroix-laval,45.7878115,4.7309383
Recquignies,recquignies,50.2840466,4.0445029
Anor,anor,49.984892,4.0929803
Charmes-sur-Rhône,charmes-sur-rhone,44.866667,4.833333
Chambéry Challes-les-Eaux,chambery-challes-les-eaux,45.571302,5.919547
